Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
CO2 emissions (kt),EN.ATM.CO2E.KT,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15422.6,15740.3,16845.2,16952.8,18804.1,20917.9,23997.7,24953.6,24469.9,21614.4,22051.5,24251.5,24172.3,24655.8,26177.7,28220.3,30126.3,30635.9,31688,34498.5,37254,37096.6,37085.1,39701.1,41801.2,41390.3,39791.7,38549.3,40273.2,39631.4,34431,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87745.4,89369.5,90903.6,92661.9,87900.8,93722.3,98940.1,106057.6,110982.4,116535.3,114614.4,126704.4,129441.2,133020.4,144503.9,162217.1,170745,183395.7,189935.2,197660.5,200313.3,205767.3,215000.9,213856.4,219121.1,226283.6,235425.8,244540.5,237983,217908.3,210752.3,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2383.3,3066.3,3353.9,3923.3,4459.3,4961.4,4389.9,5319.2,5666.2,5606,5631.6,5868.6,5935.3,6510.2,6676.8,6836.3,7235,7629,6909.8,6676.8,6539.2,6778.7,6771.6,6455.8,6592.2,6997.6,7125.1,6344.9,6844.9,7912.7,6376.3,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.6,72.6,901.9,974.5,1050.5,1117,1224.9,1687.9,2051.9,3307,1982.3,2892.6,2543.5,2795.3,5517.6,5609.9,5584.4,6326.2,5816.1,6066.1,6047.8,6089.1,5868.9,5990,5946.6,5494.2,5830.1,5369.3,5068.5,4876.5,4350.4,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,435.7,630.7,730.66,796.67,870.42,824.07,611.05,646.32,633.19,692.92,679.15,684.98,703.5,589.83,529.57,516.52,449.31,467.83,502.95,595.89,625.34,589.43,592.22,570.9,580.5,581.47,677.7,697.2,706.4,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34544.9,31869.2,23010.6,18332.1,18685.7,16498.1,17480,17858.5,16427.8,15487.3,14932.5,15231.7,14795.1,16682,16755,16807.7,16090,19765.8,17481.5,14047.9,18500.4,18502.6,16989,18846.5,17594.9,14377.1,15907.2,16773.5,15716.9,10060.7,7097.52,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1101.2,1086.3,909.2,816.9,1454.9,1413,1131,1149.9,1172,1257.7,1090.6,1105.8,1074.8,996.5,985.6,982.5,990.9,1024.6,1005.6,1042.3,849.2,814.9,806.3,957,977.4,1015.9,1116,1105.8,1105.8,1169.5,1147.7,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2310.7,2333.1,1517.2,1941.3,2261.4,2574.7,2870.5,3058.4,3227.6,3176.6,3557,4401.3,4571.5,5022.4,5334.2,5049.5,5404.8,5963.5,6487.7,6534.5,6473.2,7551.5,8559,10190.8,12490.3,13046.3,15247.2,15882.4,17028.4,17708,18098,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,712.98,721.15,758.35,745.09,743.33,751.67,808.6,785.91,766.25,786.32,836.58,1040.4,877,1036.5,1319.6,1071.1,1200,1128.8,863.4,766.7,1126.3,1055.8,993.5,1066.9,1213.6,1263.8,1198.6,1331.1,1387.2,1393.5,1028.2,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54562.8,55132.7,52280.5,53461.8,59927.6,56092.5,62574.4,60624,57265.6,56509.9,55097.5,61088.1,63439.7,71708.1,67682.9,55460.2,67024.9,65102.7,56660.1,54180.9,62526.4,55123.4,49408.1,50191.3,46161.7,42815.4,45700.3,43015.4,44395.5,40987.1,36329.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,356297.9,380691.3,368655.7,349524.6,344475.4,352283.1,367959.6,359140.5,381182.3,375003.6,373235.8,376860.3,371167.2,376838.7,377948.5,380816.1,371741,363052.2,358211.2,343882.5,347940.1,335031.9,338315.4,338453.1,306017.4,311175.4,313835.2,317721.2,306948.4,300561.6,267154.7,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4099.12,4556.56,4531.88,4654.94,4615.51,5211.04,5806.06,5564.93,6389.29,6027.89,6080,6225.75,5955.4,6436.4,6091.1,6058.3,5437.1,4941.11,5272.57,5207.58,5762.09,5777.14,5601.97,5790.27,5962.05,6115.8,6383.7,5344.7,5120.4,5274.5,5349.2,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194.5,198.1,198.1,207.2,207.2,216.9,219.9,229.3,244.9,259.9,244.8,308.6,296.2,296.2,314.6,329.5,357.2,409,427.7,484.9,434.2,446.9,452.9,430.6,506.8,585.9,593.2,602.3,597.8,606.9,611.4,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33488.3,25505.9,20072.9,16093.7,10443.86,8177.32,6363.3,5518.89,4990.37,4522.2,4772.8,3516.2,2958.4,3157.2,3373.1,4243.1,4701.3,5626.6,4838.8,5624.3,5322.1,6521.8,7193,8024,8654,9399.4,9813.6,9907.1,9725.2,10549.6,10255,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,955307.7,932548.1,892817.4,887057,875897.1,874659.4,904337.4,872646.5,865253.7,833594.9,830284.1,847678.2,833382.2,836794.5,821073.6,802383.2,814413.1,783803,789690.4,734805.5,773069.1,746477.3,760127.7,776151.8,736011.7,742314.4,747147.2,732204.2,707770.2,658693.5,603350.5,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2516.9,2257.2,2657.6,2696.5,2914.6,3184.4,3483.3,3604.6,5438.7,5818.9,4949.5,5444.5,6669.7,6381,5924.8,6331.1,7798.5,8418.5,7966.9,9320.3,10382.6,10803.1,12876.5,13899.7,13366.7,14320.7,14545.3,15135,16774.9,18039.1,19401.16,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75619.4,75818,78176.9,78090.9,79730.8,82834.5,82753.7,83761.7,87127.2,87395.5,94460.6,96607.8,96596.2,100216.6,99844.6,101947.3,100702.8,104309.9,100405.6,94740.2,87578.5,84547.2,80085.3,72484.2,69548.7,68010.2,66848.6,66795.5,65021.2,59990.3,51002.2,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.9,121.8,125.5,129.3,138.9,149.4,173,183.2,198,205.2,198.6,207.2,210.5,223.2,216.8,228,235.9,250.8,261.5,262.4,273.6,260.3,278.6,317.1,253.5,272.6,277.4,287.5,320.3,346.2,324.5,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3932,4034.7,4834.9,5118,5445.4,6369.1,6202,6566.3,8305.3,8218.5,9443.3,9840,10494.3,10568.6,10780.4,11557.6,11550.1,12442.2,11272.3,11884.4,11477.6,11774.9,12183.7,13046.3,13998.5,16455.9,17451.9,16530.1,18075.7,19017.8,16865.2,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,999.1,1024.9,1055.3,1085.2,1121.9,1161.5,1230.4,1289.9,1362.6,1433.9,1494.9,1568.5,1630.5,1707.9,1772.9,1835.6,1901.4,1978.5,2012.8,2124.1,2502.8,2621.7,2468.8,2160,2225.7,2522.3,2806.5,3321.6,3735,4517,4537.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,171.9,173.1,177.6,185.2,183.6,185,177,197.3,172.4,191.6,147,148.2,153.6,195.1,205.4,209.5,216.7,229.9,223.6,234.6,241,243.5,246,247.4,263.6,281.9,305,306.6,317.8,325.3,329,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1171.9,1144.2,1080.7,1087,1413.1,1530.6,1580,1722.2,1747.6,1735.8,1660.3,1643.8,1621.9,1617.8,1671.7,1481.6,1332.8,1605.2,1603.7,1627.2,1759.3,1831.6,2000.8,1975.6,2063.3886,2079.93,2478.6,2473.8,2587.1,2795.9,2768.5,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1020.42,1001.6,901.01,694.5,189,902.3,1058.2,1274.2,1310,1381.7,1473.3,1600.5,1827.2,1810.3,1666.8,1704.8,1718.8,2045.4,2029.3,1991.4,2458.2,2697.54,2415.34,2650.86,3021.14,3280.44,3364.54,3326.24,3289.74,3317.34,3209.04,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2453.7,2454.6,2734.2,2900.7,3252.1,3868.5,3904.6,4036.7,4679,4745.2,4987.2,5800.1,6087.8,6726.2,7557.8,6973.6,7974.5,8536.1,8587.1,8072.9,7926.8,9470.4,9985.4,9685,9884.1,10538.2,10394.7,9377,9031.3,10196.4,8835.4,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67421,64552.2,58001.9,58382.4,57784.3,57431.3,58454.9,56990.1,57353.3,57910.5,54633.3,56280.4,55599.9,58186.9,56349.8,55921.2,55457.5,53850.4,53014.2,47839.1,47880.5,46907.3,43427.2,40762.6,40625.2,43384.1,44248.4,49449.8,49202.9,47261.8,44769.3,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1947.46,1913.98,1944.8,1983.65,2090.64,2001.14,2266.72,2153.97,2153.38,2115.39,2225.44,2163.29,2243.77,2226.41,2309.99,2261.25,2311.85,2382.97,2182.63,2108,1959.124,1888.35,1859.9,2031.8,2047.5,2057.5,1633,1671,1699.3,1638.2,1446.6,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,563575.4,607224,626293.3,651351.1,685903,737856.4,774070.2,819268.8,836269.9,901325.2,937858.4,953537.3,985453.3,1011770.9,1085666.9,1136466.4,1215205.2,1336737.1,1424383,1564881.1,1659983,1756744,1909442,1972429.4,2147107,2158023.2,2195248.5,2308804.4,2458175.9,2423951.4,2200836.3,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148342.9,162314.5,171415.6,185087.3,199175.8,223678.8,236717.1,261157,262705.1,279482.9,280635.7,302055,305633,333878.1,341235.4,342148.1,364467,379956.6,376137.8,391082.7,415536.6,475800.9,481791.3,448400.2,484640.1,489052.8,483978.7,515395.7,568007.6,605290.6,563197,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,198471.7,219101.2,233650.9,236729,266697.1,271519.5,279812.1,292398.6,290997.4,323360.4,340456.2,354068.4,369875.8,389777.1,417660.4,450795.7,484179.1,514142.8,523048.3,542297.1,541171.1,552050.9,559122.1,583703.1,605356.1,599182.7,607216.3,626427.9,637433.7,625251.5,616561.3,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64206.4,45545.1,67338.2,89562,102116,100068.8,98880.8,118910.2,91784.1,72714.4,87630.5,97553.3,91164.8,81278.1,88108.3,85127.9,82958.1,76650.1,88136.3,94205.5,108550.3,113039.8,129004.3,139103.6,134045.9,133169.7,143281.1,156456.4,168154.3,180687.6,163511.5,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30961.5,31466.7,31505.4,31653.6,32818.7,33448.2,34821.2,35972.5,38419,39973.3,42533.5,44815.3,43929.8,44086.8,44687.6,46650.5,47263.3,46604.8,45911.3,40583.3,40347.7,36488.1,37009.5,35688.2,35556.5,37087.2,39009.8,37729.1,37473.6,35812.2,33742.2,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33805.9,34523.6,36857.3,40504.6,43361.2,46775.3,48734.1,50967.4,51504.7,52983.6,56997.3,57952.5,61080.6,62925.5,63159.9,61012.4,64331,66597.9,66708,65727.7,70520.3,69822.8,76063.2,67002.5,64717.8,66314.7,65233,65906.3,61424.5,62796.3,58471.8,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405262,404074.1,402274.3,396927.9,392285.5,416415,412153.5,415517.3,426372.2,433010.6,436296.6,436571.4,443473.1,462197.8,472404.8,473831.8,466654.5,459371.1,444984.5,397057.1,405272.3,396687.4,376747.2,346458.3,327498,337862.1,333344.8,329193.3,324884.2,317223,281286.8,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7466.8,7405.3,8148.5,8327.1,8384.8,8682.8,9047.7,9204.3,9731.1,9986.5,10071.4,10086.3,10251.4,10597,10572,10563.7,12059.8,12029.5,9625.4,7889,7479.8,7529.4,6959,7402.3,7191.3,7088.7,7549.5,7225,8589,8394.3,5835.6,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1090508.1,1103961.3,1115035.1,1107586.8,1160755.1,1170985.4,1184646.6,1172604.1,1130280.5,1168954.7,1184424.9,1172339.5,1206760.2,1213929.5,1207285.7,1215474.4,1193043.3,1227990.8,1158836.1,1102386.2,1157241.8,1213775.6,1254319.4,1267376.2,1217306.6,1178349.1,1164869.4,1150835,1111115.3,1073645.3,1014064.7,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9934,9781.2,11925.3,12203.8,12994.3,13604.1,13868.3,14373.6,14616,14630.8,16268.1,16250.9,16873.5,17309.8,18580.9,19869,20167,21090.3,20009,20665,20196.8,20756.3,24123.3,23803.7,25553.1,25309.1,24730,26021.8,24710,23147.9,20974.1,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,237250.9,246366,253841.7,219245.6,199170.1,175237.63,153394.84,132240.74,135838.36,122649.272,120151.999,117443.4,131067.44,146142.22,158029.6,169217.6,185299.3,198392.4,242038,213617.1,229702.2,245455.3,244599,260015.4,209261.3,191059.6,202475.7,214897.7,216896.7,204592.2,211896.7,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6269,6017.7,6088.8,5991.3,6107,6571.2,7198.2,6797.8,7411.2,7712.5,8630.2,7879.7,7664.8,6837,7662.7,8707.6,9765.4,9868.9,10411.7,12424.4,13424.4,13963.9,12981.3,14387.7,16700,18090.3,19310.1,20097.2,19253.9,19481.9,19446.8,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,24.7,25.2,29,27.3,30.1,34.6,32.9,31.4,32.1,35.5,34.7,43.7,46.5,50.8,61.8,68.3,58.2,64,58.6,54.3,54.2,57.7,63.8,60.1,60.7,56.7,72.7,73.2,73.6,56.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119307.5,112936.2,99712.1,91419.3,83612.6,78242.3,68660.5,66037.9,60918.6,66615.4,71822.9,74385.1,71198,72738.2,74323.7,77678.2,78937.1,65633.8,72831.5,55256.9,51689.8,37098.9,38483.4,27629.1,31223.3,25101.5,28127.7,54286,50121.3,55548.4,52437.2,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247675.8,274792.7,297049.9,327604.4,354277.1,385406,409990.3,431637.6,366567.2,401878.5,447237.3,456674,461000.1,463913.9,485909.6,481002.1,487852.1,503693.8,514924.5,526639.5,575215.7,598480.8,600316.3,599601.4,588088.6,607827.1,615443.6,626178.4,630186.6,612133.7,569681.8,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29128.4,7823.39,23045.8,30742.6,36671.6,36248.7,35628.6,37306.5,42133.6,45741.6,49838.2,53188.7,55593.6,58121,61917.8,69910.7,72438,70599.5,75847.1,77654.2,80725.6,83291.1,85316.1,87363.8,85576,89021.7,91376.2,90378.3,92652.1,93863.6,92308.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22762.3,20422.9,13764.1,10080.7,6544.5,4594.3,5760.6,5679.5,6022.3,4784.7,4643.3,3962.1,4965.1,5579.7,5557.9,5307,5362.3,6473.1,7441.5,6734.6,6394.4,7690.4,10146,9455,9848.5,10266.6,9675.6,9439,11306.8,10017.4,9080.1,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,512.96,545.936,595.573028,610.267589,638.320445,674.951962,781.46135,826.369183,852.378127,878.107523,903.07,997.81,1105.48,1151.44,1211.21,1257.28,1642.8,1734.3,2048.2,2537.5,2877.1,3043,3271.9,4160.8,4344.5,8875.9,15702.2,19054.5,19663.8,19170.9,19178.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18777.4,17201.5,13974.8,11757.31,10223.5,8996.82,9009.4,8528.6,8132.5,7548.9,6929.57,7357.2,7352.2,7593.2,7616.5,7715,8199.9,8531.8,8105.9,7364.1,8518.1,7897.3,7570.7,7452.4,7282.3,7315.9,7145.3,7116.7,7785.2,7569.1,6928.3,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5622.1,7039.89,7021.4,10326.3,11274.4,13304.9,14123.6,16127.5,16255.4,17035,15672.8,16890.9,16836.2,17414.9,17879.3,17278.9,16233.7,15039.6,18646,21902.7,20864.3,21175.1,23470.1,23244.5,25151,27016.8,27755.1,29170.9,27401.3,26916.5,21474.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1395.5,1447.7,1503,1544.2,1584.1,1614.7,1644.1,1674.7,1705.6,1725,1747.5,1770.8,1800.8,1825.1,1871.9,1901.5,1923,1959.3,2007.4,2101.7,2158.8,2885.2,2919.6,2206.5,2349,2144.2,2126.2,2402.3,2276.6,2300.1,2311.9,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,453.82,374.5198,402.374,420.769,418.824,422.237,435.902,454.743,490.455,399.774,425.81,448.27,443.76,476.087,558.67,667.8,687.15,641.07,540.16,533.84,729.76,848.18,944.15,905.21,1205.1,1247.8,1397.89,1268.4,1126.6,1146.2,1179.5,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28603.5,28821.6,26342.3,30590.9,38651.8,43491.8,45439.7,42204.9,41902.4,43223.2,44724.9,44456.9,45596.1,48931.5,48469,53004.1,52930.4,49395.5,53275.9,56404,59559.6,41506.4,58315.1,59767.3,59289.1,51331.2,48694.8,52095.1,54100.1,54692.7,44467,..,..
